protein1,protein2,combined_score
4932.YLR264W,4932.YPR072W,800
4932.YLR264W,4932.YMR229C,880
4932.YLR264W,4932.YMR093W,980
4932.YLR264W,4932.YOR369C,999
4932.YLR264W,4932.YOL121C,999
4932.YLR264W,4932.YNL137C,852
4932.YLR264W,4932.YOR361C,973
4932.YLR264W,4932.YML025C,796
4932.YLR264W,4932.YNL302C,999
4932.YLR264W,4932.YOR182C,999
4932.YLR264W,4932.YNL244C,966
4932.YLR264W,4932.YOR312C,990
4932.YLR264W,4932.YNL081C,871
4932.YLR264W,4932.YMR121C,990
4932.YLR264W,4932.YPL079W,968
4932.YLR264W,4932.YOR167C,994
4932.YLR264W,4932.YOL127W,997
4932.YLR264W,4932.YMR194W,993
4932.YLR264W,4932.YOR052C,833
4932.YLR264W,4932.YOL039W,956
4932.YLR264W,4932.YPL237W,988
4932.YLR264W,4932.YPR166C,874
4932.YLR264W,4932.YOR310C,999
4932.YLR264W,4932.YOL120C,994
4932.YLR264W,4932.YMR074C,714
4932.YLR264W,4932.YMR116C,999
4932.YLR264W,4932.YML063W,999
4932.YLR264W,4932.YPR137W,979
4932.YLR264W,4932.YLR448W,993
4932.YLR264W,4932.YNL007C,905
4932.YLR264W,4932.YPR043W,992
4932.YLR264W,4932.YLR367W,998
4932.YLR264W,4932.YPL118W,744
4932.YLR264W,4932.YOR133W,978
4932.YLR264W,4932.YPL126W,979
4932.YLR264W,4932.YMR260C,987
4932.YLR264W,4932.YMR146C,975
4932.YLR264W,4932.YNL002C,892
4932.YLR264W,4932.YML024W,999
4932.YLR264W,4932.YLR340W,996
4932.YLR264W,4932.YOR078W,809
4932.YLR264W,4932.YNL177C,856
4932.YLR264W,4932.YPR163C,772
4932.YLR264W,4932.YOL040C,999
4932.YLR264W,4932.YLR388W,999
4932.YLR264W,4932.YLR287C-A,999
4932.YLR264W,4932.YML073C,992
4932.YLR264W,4932.YLR406C,979
4932.YLR264W,4932.YOR063W,997
4932.YLR264W,4932.YOR056C,842
4932.YLR264W,4932.YPR102C,994
4932.YLR264W,4932.YPR189W,826
4932.YLR264W,4932.YPL081W,999
4932.YLR264W,4932.YNL301C,995
4932.YLR264W,4932.YOL010W,979
4932.YLR264W,4932.YOL151W,744
4932.YLR264W,4932.YOR347C,732
4932.YLR264W,4932.YNL132W,980
4932.YLR264W,4932.YPL143W,994
4932.YLR264W,4932.YOR096W,999
4932.YLR264W,4932.YMR242C,991
4932.YLR265C,4932.YML032C,756
4932.YLR265C,4932.YMR106C,965
4932.YLR265C,4932.YML095C,701
4932.YLR265C,4932.YOR005C,999
4932.YLR265C,4932.YMR284W,965
4932.YLR265C,4932.YMR190C,809
4932.YLR267W,4932.YPL033C,769
4932.YLR267W,4932.YOL111C,781
4932.YLR267W,4932.YMR034C,773
4932.YLR268W,4932.YOR106W,999
4932.YLR268W,4932.YPR181C,997
4932.YLR268W,4932.YOL111C,736
4932.YLR268W,4932.YOR327C,959
4932.YLR268W,4932.YNL049C,978
4932.YLR268W,4932.YLR378C,743
4932.YLR268W,4932.YMR197C,999
4932.YLR268W,4932.YOL018C,933
4932.YLR268W,4932.YNL258C,957
4932.YLR268W,4932.YMR183C,968
4932.YLR268W,4932.YNR026C,726
4932.YLR268W,4932.YOR164C,760
4932.YLR268W,4932.YNL287W,973
4932.YLR268W,4932.YMR017W,972
4932.YLR268W,4932.YOR036W,999
4932.YLR268W,4932.YPL085W,725
4932.YLR268W,4932.YPL218W,882
4932.YLR268W,4932.YOR075W,999
4932.YLR268W,4932.YML077W,795
4932.YLR268W,4932.YOR216C,729
4932.YLR268W,4932.YLR440C,788
4932.YLR268W,4932.YPR105C,767
4932.YLR268W,4932.YML012W,865
4932.YLR268W,4932.YPL010W,813
4932.YLR268W,4932.YNR049C,919
4932.YLR268W,4932.YOR165W,757
4932.YLR268W,4932.YPL232W,997
4932.YLR270W,4932.YNL118C,904
4932.YLR270W,4932.YML128C,787
4932.YLR270W,4932.YOR173W,998
4932.YLR271W,4932.YLR424W,798
4932.YLR271W,4932.YOR148C,843
4932.YLR271W,4932.YNL224C,762
4932.YLR272C,4932.YLR383W,918
4932.YLR272C,4932.YMR076C,838
4932.YLR272C,4932.YPL209C,793
4932.YLR272C,4932.YOL034W,924
4932.YLR272C,4932.YNL102W,874
4932.YLR273C,4932.YML016C,894
4932.YLR273C,4932.YOR178C,852
4932.YLR274W,4932.YNL261W,999
4932.YLR274W,4932.YNL088W,737
4932.YLR274W,4932.YML065W,999
4932.YLR274W,4932.YOR080W,901
4932.YLR274W,4932.YNL030W,913
4932.YLR274W,4932.YPL101W,725
4932.YLR274W,4932.YNL182C,909
4932.YLR274W,4932.YNL312W,891
4932.YLR274W,4932.YPL086C,909
4932.YLR274W,4932.YMR048W,999
4932.YLR274W,4932.YPR019W,999
4932.YLR274W,4932.YNL119W,892
4932.YLR274W,4932.YPR162C,998
4932.YLR274W,4932.YOR060C,974
4932.YLR274W,4932.YNL290W,880
4932.YLR274W,4932.YPR135W,999
4932.YLR274W,4932.YNR046W,745
4932.YLR274W,4932.YOL006C,908
4932.YLR274W,4932.YOL094C,711
4932.YLR274W,4932.YOR074C,807
4932.YLR274W,4932.YNL262W,999
4932.YLR274W,4932.YOL146W,999
4932.YLR274W,4932.YPR175W,999
4932.YLR274W,4932.YNL102W,973
4932.YLR274W,4932.YLR384C,843
4932.YLR274W,4932.YNL031C,945
4932.YLR274W,4932.YNL072W,731
4932.YLR274W,4932.YMR078C,902
4932.YLR274W,4932.YNL273W,999
4932.YLR274W,4932.YPL153C,900
4932.YLR274W,4932.YLR442C,852
4932.YLR274W,4932.YML069W,973
4932.YLR275W,4932.YPL180W,774
4932.YLR275W,4932.YNL286W,918
4932.YLR275W,4932.YPR082C,992
4932.YLR275W,4932.YOR319W,997
4932.YLR275W,4932.YML046W,992
4932.YLR275W,4932.YPR152C,930
4932.YLR275W,4932.YMR240C,999
4932.YLR275W,4932.YPL213W,999
4932.YLR275W,4932.YPR187W,833
4932.YLR275W,4932.YPL151C,999
4932.YLR275W,4932.YOR224C,779
4932.YLR275W,4932.YPR101W,999
4932.YLR275W,4932.YPL064C,949
4932.YLR275W,4932.YPL157W,995
4932.YLR275W,4932.YNL138W-A,997
4932.YLR275W,4932.YOR148C,883
4932.YLR275W,4932.YNL245C,938
4932.YLR275W,4932.YPR182W,999
4932.YLR275W,4932.YLR277C,843
4932.YLR275W,4932.YOR159C,999
4932.YLR275W,4932.YML049C,999
4932.YLR275W,4932.YPR057W,999
4932.YLR275W,4932.YPR094W,990
4932.YLR275W,4932.YOL005C,759
4932.YLR275W,4932.YLR424W,850
4932.YLR275W,4932.YNL147W,999
4932.YLR275W,4932.YOR308C,999
4932.YLR275W,4932.YPL178W,999
4932.YLR275W,4932.YNR032C-A,829
4932.YLR275W,4932.YOR210W,767
4932.YLR275W,4932.YMR213W,999
4932.YLR275W,4932.YMR125W,998
4932.YLR275W,4932.YLR323C,941
4932.YLR275W,4932.YPR178W,999
4932.YLR275W,4932.YMR288W,999
4932.YLR275W,4932.YLR438C-A,999
4932.YLR275W,4932.YLR298C,999
4932.YLR275W,4932.YNR011C,921
4932.YLR276C,4932.YPL211W,714
4932.YLR276C,4932.YMR131C,973
4932.YLR276C,4932.YPL093W,951
4932.YLR276C,4932.YML093W,920
4932.YLR276C,4932.YNL075W,820
4932.YLR276C,4932.YPR144C,748
4932.YLR276C,4932.YMR128W,925
4932.YLR276C,4932.YMR049C,980
4932.YLR276C,4932.YPR112C,942
4932.YLR276C,4932.YMR229C,977
4932.YLR276C,4932.YNL062C,789
4932.YLR276C,4932.YLR449W,727
4932.YLR276C,4932.YNL175C,714
4932.YLR276C,4932.YPR143W,859
4932.YLR276C,4932.YPL266W,763
4932.YLR276C,4932.YOL077C,957
4932.YLR276C,4932.YMR217W,714
4932.YLR276C,4932.YPR137W,813
4932.YLR276C,4932.YOR310C,967
4932.YLR276C,4932.YOR294W,874
4932.YLR276C,4932.YPL146C,726
4932.YLR276C,4932.YMR290C,957
4932.YLR276C,4932.YNL182C,873
4932.YLR276C,4932.YMR308C,816
4932.YLR276C,4932.YNL132W,916
